img_path,label
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_4484.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_24788.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_2006.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_36.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_9337.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/nothing/sample_715.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_1962.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_39.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_13194.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_2629.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_2829.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_28085.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_888.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_4923.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_20848.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_13102.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_14123.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_28056.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_3249.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_16770.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_6016.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_3/nothing/sample_93.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_21592.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_13693.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/nothing/sample_130.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_16583.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_13477.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_13424.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_2662.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_20228.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_2052.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_21445.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_7235.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_19882.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_2406.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_4016.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_25.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_6963.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_5074.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4584.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_6005.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_13874.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_19226.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_8277.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_6293.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_23833.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_2190.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_1/nothing/sample_105.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_824.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_30262.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_1742.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_7466.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_7118.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_24925.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_12535.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_1347.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_7537.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_21685.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_595.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_23441.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_24581.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_3070.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_17081.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_29493.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_5903.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_2564.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_22273.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_2067.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_5268.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_2435.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_711.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_3059.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_25482.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_31795.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_30273.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_26871.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_11231.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_24183.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_8944.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_5836.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_5513.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_1297.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_21597.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_5878.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/nothing/sample_572.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_4/nothing/sample_21.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_2894.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_554.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_18766.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_3980.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_38603.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_1358.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_18422.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_2172.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_18259.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_7802.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_25909.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_9512.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_3708.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_16319.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_19344.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_361.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_8/nothing/sample_2032.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_3150.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_5253.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_4782.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_10352.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_8927.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_731.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_15580.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_823.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_22179.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_4524.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4522.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_28020.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_16796.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_25399.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_21051.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_26246.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_7728.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_6164.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_6924.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_674.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_5345.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_0/nothing/sample_54.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_5241.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_20306.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_4302.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_563.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_7326.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_0/nothing/sample_214.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_5391.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4574.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_1526.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_10466.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_17849.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_2859.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_8812.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_16708.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/nothing/sample_2079.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_13972.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_36242.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_9928.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_8/nothing/sample_591.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_28783.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_29987.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_8386.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_2236.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_34540.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_11177.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_2491.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_672.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_13787.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_4070.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4963.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_11.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_19338.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_8506.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_1135.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_2708.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_8727.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_33450.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4188.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_8586.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_16700.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_13001.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_31770.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_30795.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_3/nothing/sample_146.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_7755.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_11193.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_6023.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_15363.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_13224.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_7432.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_2040.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_23140.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_33354.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_0/object/sample_4.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_11691.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_23904.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_15351.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_1014.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_20025.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_6308.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_35086.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_32522.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_3/nothing/sample_419.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_1099.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_17389.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_34668.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_96.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_255.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_2737.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_7779.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_6367.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_5767.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_13000.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_6962.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4243.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_21004.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_950.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_36294.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_12483.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_26886.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_8/nothing/sample_1496.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_3/object/sample_57.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_13872.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_11389.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_16501.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_957.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_22899.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_52.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_9629.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_1/nothing/sample_253.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_5106.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_26768.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_3967.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_1682.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_445.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_3482.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_25887.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_29982.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_2820.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_9136.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/nothing/sample_55.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_207.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_2111.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_81.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_1322.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/nothing/sample_448.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_30275.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_35.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_34370.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_17527.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_22661.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_24479.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_2009.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/nothing/sample_3108.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_626.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_8287.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_10119.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_1715.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_6769.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_1138.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_3454.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_9989.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_19606.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_19826.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_6835.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_117.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_5762.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_946.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_21263.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_6901.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_28994.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_1334.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_8994.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_24081.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_8672.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_3816.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_373.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_6671.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_6838.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_28232.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_12933.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_16020.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_31462.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_17006.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_4469.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_6947.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_14344.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_6375.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_9533.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_1867.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_7708.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_29695.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_8/object/sample_704.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_6488.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_737.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_11401.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_19040.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_428.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_15003.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_22742.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_7511.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_16958.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_1859.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_19341.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_2012.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_12250.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_7335.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_0/object/sample_353.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/object/sample_11672.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4532.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_14937.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_410.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_3393.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_14578.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_2170.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_745.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/nothing/sample_6943.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_20985.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_2704.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_3/nothing/sample_199.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_990.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_4767.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_14241.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_38391.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/nothing/sample_6471.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_2602.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_16280.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_8368.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_11494.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_5857.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_4502.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_5/object/sample_1137.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_7/object/sample_2107.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_35346.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_3872.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_31653.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_6590.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_8776.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_7968.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_18630.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_53.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_30956.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_17164.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_12934.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_2/object/sample_1150.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_23069.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_30056.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_10/nothing/sample_28198.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_13382.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_10621.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_12046.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_18595.npy,1
/home/guoj5/Desktop/data_normalized/sample_ds_11/nothing/sample_6534.npy,0
/home/guoj5/Desktop/data_normalized/sample_ds_10/object/sample_20933.npy,1
